,feat,cat,class,classcat,epsilon,nx,ncx,nc
234,ejerHistory,**AA**,AedadC,3,0.7338712422783724,451,46,99
235,ejerHistory,**AB**,AedadC,3,-1.055049925098672,111,7,99
236,ejerHistory,**A***,AedadC,3,0.14785331249782235,565,53,99
237,ejerHistory,**BA**,AedadC,3,-0.8899008056709274,142,10,99
238,ejerHistory,**BB**,AedadC,3,0.45503855247122665,364,36,99
239,ejerHistory,**B***,AedadC,3,-0.12755552218061708,509,46,99
240,ejerHistory,***A**,AedadC,3,0.20453102363867792,593,56,99
241,ejerHistory,***B**,AedadC,3,-0.11168226045952598,475,43,99
242,ejerHistory,******,AedadC,3,0.0,1076,99,99
243,ejerHistory,AAAA**,AedadC,0,-1.0761631820380282,211,24,150
244,ejerHistory,AAAB**,AedadC,0,1.030003800872909,41,8,150
245,ejerHistory,AAA***,AedadC,0,-0.4119402954605607,253,33,150
246,ejerHistory,AABA**,AedadC,0,0.5743428905053806,22,4,150
247,ejerHistory,AABB**,AedadC,0,-0.3426796825527986,49,6,150
248,ejerHistory,AAB***,AedadC,0,0.03502776181821057,71,10,150
249,ejerHistory,AA*A**,AedadC,0,-0.8476140026160279,233,28,150
250,ejerHistory,AA*B**,AedadC,0,0.44234830873181935,90,14,150
251,ejerHistory,AA****,AedadC,0,-0.34762013037483724,324,43,150
252,ejerHistory,ABAA**,AedadC,0,2.932395949444695,40,12,150
253,ejerHistory,ABAB**,AedadC,0,0.15032408547895598,13,2,150
254,ejerHistory,ABA***,AedadC,0,2.6219524006954873,53,14,150
255,ejerHistory,ABBA**,AedadC,0,0.27264712190623475,12,2,150
256,ejerHistory,ABBB**,AedadC,0,2.7137387719670945,33,10,150
257,ejerHistory,ABB***,AedadC,0,2.8041011154561755,46,13,150
258,ejerHistory,AB*A**,AedadC,0,2.702856824057267,52,14,150
259,ejerHistory,AB*B**,AedadC,0,2.378422108651598,46,12,150
260,ejerHistory,AB****,AedadC,0,3.829841388089412,99,27,150
261,ejerHistory,A*AA**,AedadC,0,0.1839254560831735,251,36,150
262,ejerHistory,A*AB**,AedadC,0,0.9712558191867003,54,10,150
263,ejerHistory,A*A***,AedadC,0,0.7166234212154104,306,47,150
264,ejerHistory,A*BA**,AedadC,0,0.6239777563151303,34,6,150
265,ejerHistory,A*BB**,AedadC,0,1.4566453444903047,82,16,150
266,ejerHistory,A*B***,AedadC,0,1.7855326192698429,117,23,150
267,ejerHistory,A**A**,AedadC,0,0.38812543720733916,285,42,150
268,ejerHistory,A**B**,AedadC,0,1.7430883045145371,136,26,150
269,ejerHistory,A*****,AedadC,0,1.5271917191078914,424,70,150
270,ejerHistory,BAAA**,AedadC,0,-0.8185610182684914,75,8,150
271,ejerHistory,BAAB**,AedadC,0,1.242403362322729,27,6,150
272,ejerHistory,BAA***,AedadC,0,0.1824229000149734,103,15,150
273,ejerHistory,BABA**,AedadC,0,1.7517965208785264,13,4,150
274,ejerHistory,BABB**,AedadC,0,0.8747148049054654,25,5,150
275,ejerHistory,BAB***,AedadC,0,1.734109065287592,38,9,150
276,ejerHistory,BA*A**,AedadC,0,-0.08237587274180797,88,12,150
277,ejerHistory,BA*B**,AedadC,0,1.5017524975075893,52,11,150
278,ejerHistory,BA****,AedadC,0,1.0561558984952844,141,24,150
279,ejerHistory,BBAA**,AedadC,0,-0.36814527448352513,125,16,150
280,ejerHistory,BBAB**,AedadC,0,1.48531116876517,30,7,150
281,ejerHistory,BBA***,AedadC,0,0.5207379073017573,156,24,150
282,ejerHistory,BBBA**,AedadC,0,-0.9243392976124803,94,10,150
283,ejerHistory,BBBB**,AedadC,0,-3.0304340109971557,257,19,150
284,ejerHistory,BBB***,AedadC,0,-2.798237859201648,353,31,150
285,ejerHistory,BB*A**,AedadC,0,-0.8837152398594533,219,26,150
286,ejerHistory,BB*B**,AedadC,0,-2.3874618451412695,287,26,150
287,ejerHistory,BB****,AedadC,0,-2.042021362499987,509,55,150
288,ejerHistory,B*AA**,AedadC,0,-0.7923085988216582,200,24,150
289,ejerHistory,B*AB**,AedadC,0,1.9326386143538412,57,13,150
290,ejerHistory,B*A***,AedadC,0,0.5191795806628402,259,39,150
291,ejerHistory,B*BA**,AedadC,0,-0.015491313744672393,108,15,150
292,ejerHistory,B*BB**,AedadC,0,-2.6325468344072522,282,24,150
293,ejerHistory,B*B***,AedadC,0,-1.98998690905467,392,41,150
294,ejerHistory,B**A**,AedadC,0,-0.6476337460471799,308,39,150
295,ejerHistory,B**B**,AedadC,0,-1.6085679738169623,339,37,150
296,ejerHistory,B*****,AedadC,0,-1.2167230675134575,651,80,150
297,ejerHistory,*AAA**,AedadC,0,-1.3435279630941757,286,32,150
298,ejerHistory,*AAB**,AedadC,0,1.582661315058391,68,14,150
299,ejerHistory,*AA***,AedadC,0,-0.24914832969249548,356,48,150
300,ejerHistory,*ABA**,AedadC,0,1.5229847222674302,35,8,150
301,ejerHistory,*ABB**,AedadC,0,0.22956772562689387,74,11,150
302,ejerHistory,*AB***,AedadC,0,1.0521640684263731,109,19,150
303,ejerHistory,*A*A**,AedadC,0,-0.7652745330977258,321,40,150
304,ejerHistory,*A*B**,AedadC,0,1.2609350936735069,142,25,150
305,ejerHistory,*A****,AedadC,0,0.2914132479902394,465,67,150
306,ejerHistory,*BAA**,AedadC,0,1.1233826260693194,165,28,150
307,ejerHistory,*BAB**,AedadC,0,1.3232888858116632,43,9,150
