,cat,class,classcat,epsilon,feat,nc,ncx,nx
339,AB*A**,Apuesto,ED,1.3244445943363263,estresHistory,81,1,4
340,AB*B**,Apuesto,ED,0.21498747339324312,estresHistory,81,7,86
341,AB****,Apuesto,ED,0.424531451530849,estresHistory,81,8,92
342,A*AA**,Apuesto,ED,-0.3606065645457216,estresHistory,81,7,106
343,A*AB**,Apuesto,ED,1.0683148442707497,estresHistory,81,13,130
344,A*A***,Apuesto,ED,0.5315216843069152,estresHistory,81,20,237
345,A*BA**,Apuesto,ED,0.02246995020805781,estresHistory,81,1,13
346,A*BB**,Apuesto,ED,2.111613008673918,estresHistory,81,28,254
347,A*B***,Apuesto,ED,2.064523386916403,estresHistory,81,29,267
348,A**A**,Apuesto,ED,-0.3575692095292418,estresHistory,81,8,120
349,A**B**,Apuesto,ED,2.3389686056423695,estresHistory,81,41,384
350,A*****,Apuesto,ED,1.8380816395707977,estresHistory,81,49,506
351,BAAA**,Apuesto,ED,-1.1050364372445785,estresHistory,81,0,15
352,BAAB**,Apuesto,ED,0.08571274639715207,estresHistory,81,3,38
353,BAA***,Apuesto,ED,-0.5152970108048524,estresHistory,81,3,53
354,BABA**,Apuesto,ED,0.6776644643411671,estresHistory,81,1,7
355,BABB**,Apuesto,ED,3.1114177467552055,estresHistory,81,13,77
356,BAB***,Apuesto,ED,3.174580574751387,estresHistory,81,14,84
357,BA*A**,Apuesto,ED,-0.530199496323908,estresHistory,81,1,22
358,BA*B**,Apuesto,ED,2.595249355169666,estresHistory,81,16,115
359,BA****,Apuesto,ED,2.133144461303703,estresHistory,81,17,138
360,BBAA**,Apuesto,ED,-0.907856075625878,estresHistory,81,1,31
361,BBAB**,Apuesto,ED,1.3154049480416306,estresHistory,81,5,38
362,BBA***,Apuesto,ED,0.33091730306235173,estresHistory,81,6,70
363,BBBA**,Apuesto,ED,-1.6636824204095864,estresHistory,81,0,34
